Join_Count,TARGET_FID,proyecto,FREQUENCY,region_zon,latitud,longitud,precio_m2,Total_Pric,superficie,niveles,torres,unidades,ascensor,dormitorio,sanitarios,parqueos,parqueos_m,balcon,piscina,gimnasio,areas_verd,area_socia,areas_depo,juegos,Densidad,Porcentaje,Porcenta_1,Porcenta_2,Porcenta_3,Porcenta_4,Dist_DBC,Dist_CH,Dist_Trans,Count_Tran,Dist_Tra_1,Count_Tr_1,Dist_Educa,Count_Educ,Dist_Salud,Count_Salu,Dist_Cultu,Count_Cult,Dist_parqu,Area_parqu,Dist_Resta,Count_Rest,Dist_hotel,Count_Hote,Dist_banco,Count_Banc,Dist_Ofico,Count_Ofic,Dist_indus,Count_Indu,Dist_Vías,G2,G3,G4,G5,ID,Zona,CLUSTER_ID,Municipio,ZONA_1,Población,km2,NEAR_FID
1,391,Torres de Villa Linda,14,Zona 7,14.64127393,-90.5449017,1235,73004,59.09,4,2,48,0,2,1,2,0,1,0,0,1,1,0,1,1079,24,10,1,16,9,4.244785127,2.295903944,0.112469172,6,1.111353865,0,0.529951201,16,0.646067001,2,0.59251182,3,0.051775881,287613,1.007482161,0,2.066668903,0,0.68776451,1,0.678473501,2,0.761451566,1,0.097246468,0,0,0,1,391,7,2,Guatemala,7,137029,127,200
1,392,Torres Villa Hermosa,10,San Miguel Petapa,14.51689,-90.5514,737,38312,52,12,3,240,4,1.5,1,1,0,0,0,1,0,1,0,1,569,24,12,1,17,5,8.92185405,11.88612442,4.918140736,0,0.562053588,4,2.235554228,0,3.364786597,0,3.378029688,0,0.164308247,88892,0.707787354,1,1.700454014,0,0.816483025,1,0.75278546,2,0.19583489,35,2.392219937,0,0,0,0,392,29,3,Petapa,0,135447,238,344
1,393,Torres Villa Luz,10,Zona 17,14.63647,-90.4838,706,32464.9,46,6,11,264,0,2.5,1,0,1,0,0,1,1,1,1,1,207,20,23,4,17,8,3.873507092,2.299709939,0.940675505,0,1.240392147,0,0.08226767,8,0.106752593,1,0.798263612,2,0.780076752,1525,0.746712958,1,2.347237164,0,1.155459979,0,0.803690907,2,0.327356544,17,0.530702442,0,1,0,0,393,17,2,Guatemala,17,20498,99,338
1,394,Trento (zona 16),32,Zona 16,14.59621906,-90.46092107,1595.90625,146020.0938,91.46875,6,2,22,1,2.46875,2,2,0,0,0,0,1,0,0,0,198,19,24,8,16,8,4.468570745,5.836724353,4.596984174,0,1.826828727,0,0.853795488,1,2.604322196,0,2.065252422,0,0.326623678,436,1.948238214,0,4.469812766,0,2.756825924,0,0.712759831,1,4.027900514,0,0.654601825,0,1,0,0,394,16,4,Guatemala,16,38996,197,16
1,395,Trento Diez,30,Zona 10,14.592269,-90.501399,1838.8,207016.7,112.3,10,3,120,2,3,1.5,2,0,1,0,1,1,1,1,1,140,19,37,16,18,17,0.651536306,3.846619719,1.923570101,0,0.260322076,2,0.375907534,16,0.459729483,3,0.420165936,3,0.031165776,54779,0.281080642,24,0.411967148,3,0.359207219,15,0.375963744,18,1.574751346,0,0.263978902,0,1,0,0,395,10,1,Guatemala,10,7700,55,347
1,396,TREO,7,Mixco Zona 4,14.657464,-90.563203,1045.857143,82939.28571,79.28571429,12,2,148,4,2.857142857,2,2,0,1,0,1,1,1,1,1,516,23,14,2,17,7,6.672698618,4.354876751,2.287617915,0,3.505853021,0,0.895039075,1,1.099493365,0,1.584647276,0,0.398918534,15227,0.641137155,2,2.88202026,0,0.434366526,3,0.223167198,10,0.383208688,1,0.28580343,0,0,0,0,396,35,2,Mixco,0,465775,902,57
1,397,Tres 15,30,Zona 13,14.59305,-90.5194,2161.9,156037.3667,72.66666667,13,1,64,2,2,1.666666667,1.666666667,0,1,0,1,1,1,0,1,319,25,12,2,16,8,0.686567446,3.826141185,0.171668286,6,0.081685003,4,0.099105641,8,0.187345384,7,0.477455073,5,0.090794008,92330,0.091784714,67,0.410476648,14,0.134234775,39,0.171182567,39,1.20570511,0,0.256810508,0,0,1,0,397,13,1,Guatemala,13,25850,81,318
1,398,Tribeca,20,Zona 11,14.600429,-90.563847,1567.1,116295.05,74.25,8,2,118,4,2.55,2,2,0,1,1,1,1,1,1,1,307,22,29,5,18,14,4.480899755,5.180044757,0.438168553,4,1.946044661,0,0.238034112,20,0.183670513,3,0.243546982,3,0.296255381,27009,0.884628461,2,1.06690446,0,0.251029965,13,0.950005026,0,0.812498769,2,0.235184991,0,1,0,0,398,11,2,Guatemala,11,35003,114,2
1,399,Trivá,14,Zona 15,14.598043,-90.4994,2084.071429,203757.7143,97.94142857,13,2,83,4,2.714285714,2,1.857142857,0,1,1,1,1,1,1,1,119,19,37,16,17,17,0.618955311,3.329507959,1.983116489,0,0.688467526,2,0.263525533,8,0.915981989,0,0.446839487,3,0.119949575,69709,0.429549664,11,0.880750022,1,0.181959374,8,0.735027235,4,1.811001434,0,0.506675305,0,0,1,0,399,15,1,Guatemala,15,11192,94,347
1,400,Unio,33,Zona 14,14.58282,-90.5174,2514.818182,235495.6364,94.31515152,9,1,40,2,2,2,2.212121212,0,1,1,0,0,1,0,1,364,19,24,10,17,13,1.631762712,4.807009444,0.596117772,3,0.862492949,4,0.060005838,7,0.270235886,6,0.328436167,8,0.189531457,85254,0.181912033,22,0.376262177,1,0.105288867,18,0.02467722,12,0.57599799,3,0.407143176,0,1,0,0,400,14,1,Guatemala,14,16390,45,9
1,401,UNNIDO,6,Zona 17,14.63882975,-90.48476047,1490.333333,93103.83333,62.18333333,10,1,108,2,2.666666667,1.666666667,1.333333333,0,0,0,1,0,1,0,1,207,20,23,4,17,8,3.99506388,2.111925693,0.881253158,1,1.015926267,0,0.124710026,9,0.262582202,2,0.950701795,0,0.55600477,8122,0.605934819,1,2.128399302,0,0.976364441,0,0.574445401,4,0.202385799,23,0.326861253,0,1,0,0,401,17,6,Guatemala,17,20498,99,338
1,402,Urbana,56,Zona 10,14.599138,-90.511438,1926.035714,252066.7321,131.3992857,18,1,60,2,1.982142857,2.017857143,1.625,0,1,0,0,1,1,0,0,140,19,37,16,18,17,0,3.10861479,0.774505997,2,0.274787843,4,0.083382076,19,0.434200934,18,0.146214266,7,0.478954582,67290,0.019695016,102,0.152438215,20,0.113275405,45,0.122998269,48,1.557538839,0,0.265575853,0,0,0,1,402,10,1,Guatemala,10,7700,55,315
1,403,Valle de Vista Hermosa,61,Zona 15,14.61603242,-90.49549083,1464.196721,179742.623,125.1393443,3,2,12,0,2,1.491803279,2,0,1,1,0,0,1,0,0,119,19,37,16,17,17,1.629870891,1.912085366,0.992940756,0,1.881976367,0,0.705912346,14,0.384819485,4,0.06568069,1,0.590192244,69309,0.773702264,2,1.853914301,0,0.700400683,2,0.720036941,1,0.500971158,3,0.369599418,0,1,0,0,403,15,6,Guatemala,15,11192,94,99
1,404,Vasanta,23,Zona 10,14.59762,-90.511045,2745.695652,297061.9565,108.5091304,22,1,130,5,2.52173913,2.695652174,1.913043478,0,1,1,1,1,1,1,1,140,19,37,16,18,17,0.039403395,3.256396241,0.836901642,1,0.309615666,4,0.087617092,13,0.334036772,12,0.097652617,6,0.399468749,63764,0.064138108,96,0.056368422,19,0.239367198,40,0.204765852,49,1.701778628,0,0.299348334,0,0,0,1,404,10,1,Guatemala,10,7700,55,143
1,405,Veinti4,54,Zona 10,14.58277537,-90.49576523,1639.259259,182888.2037,112.0740741,18,1,100,2,1.888888889,1.62962963,1.62962963,0,1,1,1,1,1,0,1,140,19,37,16,18,17,1.720141574,4.898004451,2.673554441,0,0.257561002,2,0.233698729,19,0.753243649,2,0.883916029,1,0,94092,0.16139076,9,1.258475913,0,0.06333268,14,0.052599223,21,1.580390761,0,0.077445459,0,0,0,1,405,10,1,Guatemala,10,7700,55,16
1,406,Velure 16,15,Zona 16,14.601255,-90.461028,1701.933333,114156.2667,67.33333333,7,1,52,2,2,2,1.933333333,0,1,0,1,0,1,0,0,198,19,24,8,16,8,4.469299723,5.550570913,4.260534544,0,1.427138575,0,0.366607579,2,2.375013255,0,1.625363152,0,0.731664245,10988,2.319848064,0,4.545990548,0,2.626467653,0,0.234885848,1,3.660222666,0,0.203832619,0,1,0,0,406,16,4,Guatemala,16,38996,197,61
1,407,Veralto,3,Zona 11,14.602179,-90.562291,1754,196915,112.27,18,1,102,2,3,2,2,0,1,1,0,1,1,0,1,307,22,29,5,18,14,4.330445313,4.949875567,0.376914781,7,1.825173305,0,0.098362699,22,0.050958042,3,0.009375349,3,0.499129288,29384,0.860007254,2,1.221890308,0,0.016859954,10,0.718105112,2,0.626005299,2,0.056936961,0,0,0,1,407,11,2,Guatemala,11,35003,114,2
1,408,Verde Vista,24,Zona 15,14.58902664,-90.48595235,1777.333333,280570.6667,170.47,8,1,24,1,2,1,1.666666667,0,1,0,1,1,1,0,1,119,19,37,16,17,17,2.147006863,4.682033057,3.486865877,0,1.329676366,0,0.274354795,10,0.453840504,3,0.326873414,2,0.114729499,117175,0.264286832,9,1.945631125,0,0.390454964,5,0.405673663,5,2.692079334,0,0.36665088,0,1,0,0,408,15,1,Guatemala,15,11192,94,16
1,409,Verdino,6,Zona 15,14.5879015,-90.48444797,2174,202205,93,9,1,105,3,2,2,2,0,1,0,1,1,1,0,0,119,19,37,16,17,17,2.330506759,4.853639141,3.661744575,0,1.320873004,0,0.284602331,9,0.551706001,3,0.359469427,2,0.27799132,93087,0.254927267,9,2.108814194,0,0.325953073,4,0.477662117,4,2.800749078,0,0.416776694,1,0,0,0,409,15,1,Guatemala,15,11192,94,16
1,410,Verona,28,Zona 10,14.593749,-90.50592071,1548.678571,186114.7857,119.9285714,16,1,119,3,2.642857143,2.035714286,2,0,1,0,0,0,1,0,1,140,19,37,16,18,17,0.243058199,3.642103631,1.449659886,0,0.087198912,2,0.130185405,17,0.163170341,5,0.501419649,7,0.332122837,28759,0.098407202,54,0.17199044,6,0.436474481,11,0.254323342,35,1.452369736,0,0.083539144,0,0,0,1,410,10,1,Guatemala,10,7700,55,143
1,411,Vertical Apartamentos Aurora,54,Zona 13,14.56538978,-90.53785625,1339.851852,85431.61111,63.6537037,7,4,130,4,2.555555556,1.666666667,1.814814815,0,1,0,1,1,1,1,1,319,25,12,2,16,8,3.942353216,6.854852005,1.174352564,0,0.662592759,3,0.10110061,23,0.821605665,2,1.43217386,0,1.12084426,0,0.492189998,2,1.291725966,0,0.907490715,0,0.686043363,2,0.636512686,12,1.152571,0,1,0,0,411,13,5,Guatemala,13,25850,81,117
1,412,Vertical Once Torre I,50,Zona 11,14.630726,-90.569445,1468.82,100193.02,65.946,12,2,110,2,2.3,1.78,1.76,0,0,1,1,0,1,0,1,307,22,29,5,18,14,5.642126509,4.64495005,1.134461117,0,2.710076894,0,0.283176058,9,0.585485481,1,0.256482063,2,0.162047861,68673,0.261315698,6,1.047848074,0,0.423783273,10,0.435897429,11,0.260549133,6,0.163954769,0,0,1,0,412,11,2,Guatemala,11,35003,114,118
1,413,Vhista,29,Zona 15,14.590615,-90.492806,2419.344828,323194.4483,133.9213793,16,1,30,2,2.586206897,2.586206897,2,0,1,1,1,1,1,0,1,119,19,37,16,17,17,1.462071444,4.24579939,2.786261756,0,0.924821799,0,0.205117652,12,0.251139258,1,0.679643191,2,0.08606989,134663,0.456057868,12,1.250992685,0,0.076199821,11,0.157512246,10,2.132724711,0,0.089486115,0,0,1,0,413,15,1,Guatemala,15,11192,94,347
1,414,Via Siete,14,Zona 10,14.60398366,-90.50878327,2687,562127,209.21,5,1,48,2,2,2,2,0,1,1,1,1,1,1,1,140,19,37,16,18,17,0.026144349,2.609963507,0.950075036,0,0.183084001,2,0.20497164,22,0.158534835,22,0.266591412,11,0.399862779,66968,0.281775227,56,0.216297625,12,0.151096904,34,0.076379928,28,1.198720034,0,0.190110397,0,1,0,0,414,10,1,Guatemala,10,7700,55,132
1,415,Via Venti,3,Zona 10,14.58954,-90.5098,2034,166849,81.81666667,20,1,150,4,2.333333333,2.333333333,1.666666667,0,1,1,1,1,1,0,1,140,19,37,16,18,17,0.720710825,4.05634033,1.131640387,0,0.033115549,4,0.247875574,19,0.419357978,7,0.246987099,5,0.406661594,26692,0.163929648,49,0.356805248,8,0.170802141,17,0,35,0.924494515,0,0.204196856,0,0,1,0,415,10,1,Guatemala,10,7700,55,11
1,416,Viaggio,25,Muxbal,14.563207,-90.472702,1981.04,134153.72,68,11,1,60,2,2,1.6,1.4,0,1,0,1,1,1,0,1,120,20,11,3,17,6,4.727429414,7.583474254,5.241058172,0,0.02513393,1,0.629868698,3,2.260518825,0,2.742536193,0,0.518192939,24699,0.411474539,7,2.099449252,0,0.11753014,5,0.108483956,7,3.19045398,0,0.400355787,0,0,0,0,416,30,1,Santa Catarina Pinula,0,80582,672,367
1,417,Vidali,28,Zona 5,14.61742,-90.5084,2108.75,119893.1429,57.14107143,9,3,112,2,2.178571429,1.607142857,1.428571429,0,1,0,1,0,1,0,1,981,25,14,2,16,12,1.011868783,1.266145919,0.443975943,8,0.716088095,1,0.062408806,50,0.23493208,25,0.084494751,12,0.213969087,37583,0.161944363,72,0.62051539,6,0.326205447,25,0.426540276,26,0.24129396,4,0.586434925,0,1,0,0,417,5,1,Guatemala,5,52970,54,310
1,418,Vidalta,9,Zona 11,14.60371,-90.553004,2100.333333,123307.3333,58.74333333,18,1,179,4,2,1.666666667,1.666666667,0,1,1,1,0,1,1,1,307,22,29,5,18,14,3.416270324,4.143760677,0.433156186,13,1.026564086,0,0.159406176,40,0.491777085,7,0.579305283,4,0.15977406,14936,0.53388826,6,0.435656335,2,0.439100279,13,0.305954765,6,0.273346103,6,0.417870238,0,0,1,0,418,11,1,Guatemala,11,35003,114,275
1,419,Vila Catorce,8,Zona 14,14.58525,-90.5071,2210.75,123052,56.71,7,1,34,2,2,1.75,1.75,0,1,0,1,0,1,1,1,364,19,24,10,17,13,1.080662042,4.485197652,1.533586583,0,0.326454013,2,0.331253749,26,0.516916165,5,0.484292518,2,0.177808737,13318,0.478961075,25,0.599962837,2,0.212729251,17,0.282095818,24,0.670496244,3,0.496899433,0,1,0,0,419,14,1,Guatemala,14,16390,45,11
1,420,Vila Quince,2,Zona 15,14.5851,-90.5071,2181.5,113870,52.68,10,1,42,2,1,1,1.5,0,1,1,1,0,1,0,1,364,19,24,10,17,13,1.095652178,4.500190764,1.540337649,0,0.340322105,2,0.316705494,26,0.531339694,5,0.49620599,2,0.16312433,11593,0.49393948,25,0.614296513,2,0.2276878,15,0.297058158,24,0.658930204,3,0.510784123,0,1,0,0,420,15,1,Guatemala,14,16390,45,11
1,421,Vilabosque,15,Zona 16,14.610545,-90.479245,2206,156009,71,9,1,33,2,2,1.666666667,1.666666667,0,1,0,1,1,1,0,1,198,19,24,8,16,8,2.929083449,3.514634459,2.289282139,0,2.641866962,0,0.621929477,4,0.412819194,2,0.687259106,2,0.027143288,33932,0.389794283,10,3.175799795,0,0.700440287,1,0.231915008,2,1.786106511,0,0.432724038,0,1,0,0,421,16,1,Guatemala,16,38996,197,347
1,422,Vilare Apartamentos,1,CAES,14.537933,-90.447554,1390,130000,93.5,3,1,18,0,3,2,2,0,1,0,1,1,1,1,1,120,20,11,3,17,6,8.292413291,11.04582394,8.467531926,0,0.444249273,1,4.04021734,0,5.794547403,0,6.274550399,0,0.106469019,36378,0.428786902,4,1.727352371,0,0.398342947,4,0.340530796,7,0.159080277,3,0.728685455,0,0,0,0,422,42,3,Santa Catarina Pinula,0,80582,672,60
1,423,Villa Mariscal Torre 1,12,Zona 11,14.60858,-90.5536,1718.166667,106478.3333,62.47833333,11,4,120,2,2.166666667,1.833333333,1.666666667,0,0,1,1,1,1,1,1,307,22,29,5,18,14,3.555259961,3.870763811,0.30125256,6,1.391410567,0,0.134005185,39,0.539632628,3,0.556798909,5,0.538046596,13268,0.288769582,2,0.625203043,1,0.439362435,7,0.2317693,3,0.318280774,6,0.301611752,0,1,0,0,423,11,1,Guatemala,11,35003,114,280
1,424,Villa Positano,16,Zona 13,14.59361191,-90.52189247,1571.8125,133614.25,85,5,1,16,1,2,2,1.75,0,1,0,0,1,1,0,1,319,25,12,2,16,8,0.702628604,3.808376698,0.030123006,6,0.197209109,4,0.156631035,9,0.435284948,8,0.513203661,8,0.33702626,87402,0.287395358,61,0.492251677,11,0.133751945,26,0.420017823,25,1.062125179,0,0.286376622,0,0,1,0,424,13,1,Guatemala,13,25850,81,318
1,425,Villa Santa Marta,14,Zona 3,14.627408,-90.522805,693.5714286,33283.14286,48.03714286,6,1,39,0,2,1,0,0,0,0,0,0,1,0,1,722,27,17,2,17,10,1.924217958,0.481642642,0.236359565,9,0.229397099,13,0.135241206,67,0.086288926,13,0.335019538,17,0.310518322,100214,0.432394813,13,0.206121371,5,0.147896617,32,0.075817238,11,0.05075647,4,0.315929855,0,0,1,0,425,3,6,Guatemala,1,46215,64,285
1,426,Villas de Condado El Naranjo,42,Mixco Zona 2,14.656432,-90.541389,1421.333333,125794,88.68333333,5,10,170,1,2,1,1.666666667,0,1,0,0,1,0,0,0,516,23,14,2,17,7,5.320646019,2.23338246,1.146245385,0,2.231470667,0,0.94015841,0,0.937679824,0,1.905781664,0,0.200150569,1201,0.115295208,3,2.764323733,0,0.102708379,3,1.486890792,0,0.706026798,1,0.518976683,0,0,0,0,426,36,2,Mixco,0,465775,902,200
1,427,Villas Granada II,1,CAES,14.56267272,-90.509733,857,60006,70,5,6,168,6,3,1,2,0,1,0,1,1,1,1,1,120,20,11,3,17,6,3.351372645,6.742058299,1.852380517,0,1.575486249,0,1.723292764,0,1.860319154,0,1.951664191,0,0.40854354,8414,1.219028743,0,0.282985027,2,1.920286956,0,1.546413107,0,1.508618038,0,2.231768305,0,0,0,0,427,42,5,Santa Catarina Pinula,0,80582,672,5
1,428,Villas Granada Premier 2,8,CAES,14.56037,-90.4989,892,71333,80,18,2,144,2,3,2,2,0,1,0,1,1,1,1,1,120,20,11,3,17,6,3.652322199,7.036396225,2.875344689,0,0.982111067,0,1.729239342,0,1.990958068,0,2.820017928,0,0.471202558,406,1.259403138,0,0.999816144,0,1.810828592,0,0.996176192,0,2.275015872,0,1.710497261,0,0,0,0,428,42,5,Santa Catarina Pinula,0,80582,672,17
1,429,Villas Los Álamos,18,San Miguel Petapa,14.51697745,-90.53721614,826.3333333,63147.33333,77.93277778,5,3,60,0,3.166666667,2.166666667,1.833333333,0,0,0,0,1,1,1,1,56,15,5,1,16,5,8.475422065,11.61554268,5.393145074,0,0.492189566,4,2.470662946,0,2.994098035,0,2.956194493,0,0.908612125,0,0.718617055,4,0.364292237,1,0.681665962,5,1.682221923,0,1.221041312,0,2.226902723,0,0,0,0,429,29,3,Villa Canales,0,155422,2796,342
1,430,Villas Portal de San Isidro,34,Zona 16,14.61928991,-90.45702844,1335.382353,121930.0882,91.5,4,2,12,2,3.5,2.5,2.235294118,0,1,0,0,1,1,1,1,198,19,24,8,16,8,5.312651052,5.255286721,3.603605341,0,0.393752811,1,0.418824373,8,0.868590719,1,1.398104312,0,1.002905125,0,1.272693567,0,3.153182912,0,1.63866516,0,1.250286769,0,2.954007353,0,0.297368251,0,1,0,0,430,16,4,Guatemala,16,38996,197,61
1,431,Villas Serena de arrazola,3,CAES,14.52461,-90.4402,1048.333333,103896.3333,99,4,18,112,2,2.666666667,2,2,0,1,0,1,1,1,0,1,51,15,14,4,18,5,9.76041239,12.56336589,9.748112331,0,1.930812167,0,5.479375976,0,7.293229301,0,7.774651978,0,0.686322215,1433,1.944308814,0,3.058333047,0,1.341324186,0,1.297976396,0,1.444483068,0,2.082931837,0,0,0,0,431,42,3,Fraijanes,0,58922,1150,60
1,432,Viró,26,Zona 11,14.604287,-90.5478,1758.230769,112867.0769,64.59038462,14,1,81,2,2.192307692,1.730769231,1.807692308,0,1,1,1,0,1,0,1,307,22,29,5,18,14,2.907315217,3.740902087,0.210214386,4,0.674683131,19,0.061381644,35,0.241359041,17,0.27532524,3,0.405153699,9823,0.292599083,9,0.101029538,2,0.116759998,11,0.409219181,6,0.450527111,7,0.139587435,0,0,1,0,432,11,1,Guatemala,11,35003,114,20
1,433,Vista al Bosque,3,CAES,14.52382648,-90.509065,1233,104819,85,3,5,30,0,3,1,2,0,1,0,1,1,1,0,0,56,15,5,1,16,5,7.226146891,10.62565447,4.9487328,0,3.187178842,0,3.1929804,0,3.560658895,0,3.447684416,0,1.692588239,0,2.59698009,0,2.589578065,0,2.573383768,0,3.554959557,0,2.301317519,0,3.250157151,0,0,0,0,433,42,3,Villa Canales,0,155422,2796,342
1,434,Vista al Parque,26,Zona 15,14.587696,-90.487022,2327.230769,330695.5769,144.2307692,9,1,24,2,2.846153846,3,2.076923077,0,1,0,1,1,1,0,1,119,19,37,16,17,17,2.10958637,4.74990786,3.408749885,0,1.160827009,0,0.104245586,11,0.401528916,3,0.15962083,2,0.024903362,127271,0.103835464,9,1.858060475,0,0.270928793,5,0.245334982,6,2.54844683,0,0.200704511,0,1,0,0,434,15,1,Guatemala,15,11192,94,16
1,435,Vistana,17,Zona 14,14.58354,-90.5203,2752.705882,398482,145.2347059,18,1,60,2,2.647058824,2.794117647,2,0,1,1,1,1,1,0,0,364,19,24,10,17,13,1.631402757,4.77979536,0.32290127,4,0.788668325,4,0.16982159,7,0.239530164,6,0.293833744,7,0.08331397,90351,0.235951407,22,0.222228765,1,0.156183006,18,0.234768393,11,0.869786595,2,0.654616136,0,0,1,0,435,14,1,Guatemala,14,16390,45,9
1,436,Vistares,6,Zona 12,14.58306,-90.5451,1640.666667,116977.1667,71.60666667,12,1,118,2,2.833333333,1.5,1.833333333,0,1,1,1,1,1,1,1,236,27,21,2,17,12,3.110016143,5.397568899,1.145321138,0,0.068367763,19,0.137518672,13,0.257527677,2,0.773278009,1,0.62939949,31731,0.127989057,8,1.135557393,0,0.102788892,13,0.680009638,5,0.087217035,20,0.07732135,0,0,1,0,436,12,1,Guatemala,12,28595,121,101
1,437,Vistas de Hacienda Real,4,Zona 16,14.62142365,-90.45553779,988.5,82034,88.11,5,2,24,2,1.5,1.5,1.5,0,0,0,1,0,1,0,1,111,18,4,0,17,5,5.537128261,5.362708027,3.373793102,0,0.298141886,3,0.293739941,8,0.610482845,1,1.616582951,0,0.934923239,0,1.364544561,0,2.921670699,0,1.71640727,0,1.340181147,0,2.863796161,0,0.557572252,0,1,0,0,437,16,4,Guatemala,24,19488,176,61
1,438,Vistas de la Floresta,23,Mixco Zona 4,14.640932,-90.556042,1427.304348,96325.13043,68.13043478,10,2,144,2,2.086956522,1.695652174,1.652173913,0,1,1,1,1,1,1,1,516,23,14,2,17,7,5.016675662,3.392784903,0.582438748,2,1.881063259,0,0.17343757,24,0.548975895,3,0.6055307,4,0.212820536,80525,1.125570052,0,1.838177638,0,0.493380102,1,0.240945242,10,0.776962804,3,0.108088225,0,1,0,0,438,35,2,Mixco,0,465775,902,200
1,439,Vistas de la Floresta Torre 2,12,Mixco Zona 4,14.64127,-90.555943,1353,111153.6667,82,10,2,72,2,2.666666667,2,1.666666667,0,1,1,1,1,1,1,1,516,23,14,2,17,7,5.030708029,3.387964652,0.590768408,2,1.892810656,0,0.181775609,20,0.580589948,3,0.63259076,4,0.245251476,77865,1.159075092,0,1.870652355,0,0.497615854,1,0.236049571,8,0.808480615,2,0.073224711,0,1,0,0,439,35,2,Mixco,0,465775,902,200
1,440,Vistas de Las Charcas,19,Zona 11,14.58979258,-90.56273911,1751.105263,117668.7895,68.84210526,11,1,83,2,2.578947368,1.789473684,2,0,1,0,1,1,1,0,1,307,22,29,5,18,14,4.488318794,5.818484319,0.280465094,3,1.748536285,0,0.363521198,16,1.196924498,0,1.128654106,0,0.604035287,22197,0.24499637,3,0.05589955,1,0.193381086,15,1.115228003,0,0.181170011,7,0.156743875,0,0,1,0,440,11,5,Guatemala,11,35003,114,2
1,441,Vitae,10,Zona 15,14.59285,-90.4952,1799.4,187085.5,104.05,7,1,26,2,1.9,2.1,1.6,0,0,0,0,0,1,0,1,119,19,37,16,17,17,1.146911772,3.952259148,2.49098216,0,0.851035885,2,0.47257022,12,0.565132529,1,0.454713222,1,0.14816414,75202,0.173730358,4,1.028279521,0,0.12990876,12,0.153190659,7,2.059372091,0,0.150547721,0,0,1,0,441,15,1,Guatemala,15,11192,94,347
1,442,Viu Cayalá,42,Zona 16,14.6113654,-90.48383183,1505.714286,225241.3333,151.6666667,8,4,101,6,2,1.666666667,1.666666667,0,1,1,1,1,1,0,1,198,19,24,8,16,8,2.567007484,3.093381794,1.943794912,0,2.732628934,0,0.20552965,2,0.185426385,2,0.264262878,3,0.002835232,21127,0.075950039,12,2.74187896,0,0.321018114,4,0,4,1.538406881,0,0.032715418,0,0,1,0,442,16,4,Guatemala,16,38996,197,347
1,443,Viuré,8,Zona 12,14.588148,-90.54375,1707.375,72972,42.455,13,1,76,3,1.5,1,0.5,0,1,0,1,0,1,0,1,236,27,21,2,17,12,2.741988567,4.878797747,0.846369584,1,0.145796206,19,0.119978407,15,0.291487165,5,0.820013954,1,0.414073783,16986,0.101616198,10,0.984324734,0,0.222650179,16,0.445085523,9,0.183612509,18,0.150100193,0,0,1,0,443,12,1,Guatemala,12,28595,121,101
1,444,Vivalt,29,Zona 10,14.593281,-90.50694,1834.827586,230242.7241,126.4444444,12,1,42,2,2.310344828,2.086206897,1.862068966,0,1,1,1,1,1,0,1,140,19,37,16,18,17,0.277833367,3.683174584,1.37811114,0,0.19541858,2,0.103847905,17,0.117288822,5,0.506825309,7,0.374344372,22207,0.126839537,55,0.116538802,8,0.337590037,15,0.26845219,36,1.369615658,0,0.192227136,0,0,1,0,444,10,1,Guatemala,10,7700,55,143
1,445,Viventi Once (original),37,Zona 11,14.6271569,-90.56649585,1402.72973,115508.5946,84.29189189,3,2,40,1,2.405405405,2,2,0,1,0,1,1,1,0,0,307,22,29,5,18,14,5.236703269,4.377802283,0.745289421,2,2.332537559,0,0.090723713,15,0.571955513,4,0.252866559,2,0.00135642,56820,0.155958679,13,1.335966335,0,0.293209769,14,0.277872226,14,0.184333587,7,0.337658416,0,1,0,0,445,11,2,Guatemala,11,35003,114,118
1,446,Viventi Once (relanzamiento),24,Zona 11,14.63107,-90.568737,1442.708333,149470.25,103.8333333,6,2,40,2,2.416666667,2.5,2,0,1,0,1,0,1,0,1,307,22,29,5,18,14,5.590411605,4.573126991,1.086162446,0,2.647095142,0,0.218163393,14,0.62572814,2,0.282032303,2,0.240638478,70274,0.211972431,6,1.107292196,0,0.363943481,10,0.37949521,12,0.239486412,7,0.100004067,0,0,1,0,446,11,2,Guatemala,11,35003,114,118
1,447,Vivenza,40,Zona 10,14.59521004,-90.50848716,1584.85,217991.2,138.1,12,1,32,2,2.55,2.0375,2,0,1,0,1,1,1,0,1,140,19,37,16,18,17,0.1509182,3.487127982,1.156160646,0,0.193516977,4,0.060137347,16,0.361959922,7,0.436419787,7,0.234316986,27050,0.077365479,79,0.124129223,13,0.413144896,32,0.206389863,42,1.506423366,0,0.18596629,0,0,1,0,447,10,1,Guatemala,10,7700,55,143
1,448,Vivo,16,Zona 4,14.61871757,-90.5156,1737.375,100935.75,58.604375,18,2,177,2,2,1.75,0.3125,0,1,1,1,1,1,0,1,238,16,12,2,21,6,0.994099211,1.231442489,0.118917977,11,0.009256029,11,0.056795032,27,0.148854129,16,0.206088772,24,0,94708,0.036945359,96,0.144962318,13,0.046503361,51,0.094803586,37,0.417516069,2,0.003558282,0,0,1,0,448,4,1,Guatemala,4,2375,10,84
